"manyID","treatyID","stateID","Title","Begin","End","Signature","Force","stateSignature","stateRat","stateForce","stateForce2","stateForce3","Term","stateWithdrawal","stateWithdrawal2","gengID","ecolexID","ieaID","Comments","Deposit","obsolete","ProvisionalApp","Reservation","verified","Notes","stateForce_ecolex","stateForce_iea","Consent","Acceptance","Accession","Changes_HUGGO","Verified_HUGGO","Checked_HUGGO","Succession"
"PW05MW_1925P","PW05MW_1925P","IRL","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1992-12-28","1925-06-17","1926-05-09",NA,"1930-08-18","1930-08-18",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1930-05-24","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1930-08-18","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","IRQ","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1931-04-07","1931-04-07",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1931-09-08","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1931-04-07","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","MEX","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1926-05-09",NA,"1932-03-15","1932-03-15",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1931-09-08","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1932-03-15","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","PRY","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1933-10-22","1933-10-22",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1933-10-22","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1933-10-22","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","HUN","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1952-08-27","1952-08-27",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1952-10-11","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1952-08-27","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","LKA","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1953-12-18","1953-12-18",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1954-01-20","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1953-12-18","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","PAK","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1926-05-09","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1954-01-20","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1960-04-15"
"PW05MW_1925P","PW05MW_1925P","TZA","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1963-02-28","1963-02-28",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1963-04-22","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1963-02-28","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","RWA","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1964-05-11","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1964-03-21"
"PW05MW_1925P","PW05MW_1925P","UGA","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1965-04-02","1965-04-02",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1965-04-14","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1965-04-02","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","CUB","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1966-06-24","1966-06-24",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1966-05-24","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1966-06-24","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","LSO","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1926-05-09","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1966-05-24","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1972-03-10"
"PW05MW_1925P","PW05MW_1925P","VAT","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1966-10-18","1966-10-18",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1966-10-12","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1966-10-18","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","GMB","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1966-11-05","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1966-11-05"
"PW05MW_1925P","PW05MW_1925P","CYP","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1966-12-12","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1966-11-29"
"PW05MW_1925P","PW05MW_1925P","MCO","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1967-01-06","1967-01-06",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1966-12-15","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1967-01-06","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","ISL","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1967-11-02","1967-11-02",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1966-12-19","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1967-11-02","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","MDV","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1966-12-19","1966-12-19",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1966-12-27","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1966-12-19","stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","SLE","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1967-03-20","1967-03-20",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1967-02-20","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1967-03-20","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","NER","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1967-04-05","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1967-04-05"
"PW05MW_1925P","PW05MW_1925P","GHA","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1967-05-03","1967-05-03",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1967-05-02","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1967-05-03","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","MDG","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1967-06-21","1967-06-21",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1967-06-21","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1967-06-21","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","TUN","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1967-07-12","1967-07-12",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1967-07-12","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1967-07-12","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","NGA","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1968-10-15","1968-10-15",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1968-10-09","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1968-10-15","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","MNG","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1968-12-06","1968-12-06",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1968-10-09","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1968-12-06","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","SYR","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1968-12-17","1968-12-17",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1968-11-22","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1968-12-17","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","ISR","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1969-02-20","1969-02-20",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1969-02-10","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1969-02-20","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","LBN","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1969-04-17","1969-04-17",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1969-04-15","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1969-04-17","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","NPL","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1969-05-09","1969-05-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1969-05-07","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1969-05-09","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","ARG","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1969-05-12","1969-05-12",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1969-05-08","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1969-05-12","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","KEN","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1970-07-06","1970-07-06",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-06-17","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1970-07-06","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","CIV","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1970-07-27","1970-07-27",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-07-21","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1970-07-27","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","JAM","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-07-28","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1970-07-28"
"PW05MW_1925P","PW05MW_1925P","CAF","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1970-07-30","1970-07-30",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-07-30","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1970-07-30","stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","MWI","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1970-09-14","1970-09-14",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-09-04","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1970-09-14","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","ECU","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1970-09-16","1970-09-16",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-09-10","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1970-09-16","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","MLT","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1926-05-09","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-09-10","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1970-10-09"
"PW05MW_1925P","PW05MW_1925P","MAR","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1970-10-13","1970-10-13",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-10-07","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1970-10-13","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
"PW05MW_1925P","PW05MW_1925P","TTO","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1926-05-09","1925-06-17","1930-04-09","1930-04-09",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-10-09","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,"1970-11-24"
"PW05MW_1925P","PW05MW_1925P","TGO","Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare","1925-06-17","1975-11-25","1925-06-17","1928-02-08",NA,"1971-04-05","1971-04-05",NA,NA,NA,"9999-12-31",NA,"GENG-0240",NA,"IEA-2603",NA,"1970-11-18","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,"1971-04-05","stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Accession, Succession, Acceptance, stateWithdrawal",1,NA
